title,category,body
Pengibaran Bendera Alam Pedang Terkait Kemerdekaan Aceh,disinformasi,Beredar video tentang pengibaran bendera Alam Pedang di Aceh. Video ini kemudian dikaitkan dengan tuntutan warga Aceh yang ingin merdeka dari Indonesia.Faktanya Pengibaran Bendera Alam Pedang oleh warga Aceh tidak terkait dengan tuntutan kemerdekaan.Pengibaran tersebut merupakan bagian dari upacara yang digelar Aceh Darussalam setiap tahunnya. Narasi yang dibuat dalam video tersebut tidak sesuai dengan fakta sebenarnya.Link Counter :https://www.liputan6.com/regional/read/4052226/melihat-upacara-pengibaran-alam-pedang-yang-digelar-pewaris-kerajaan-acehhttps://www.antaranews.com/berita/1039556/pewaris-kerajaan-aceh-gelar-upacara-pengibaran-alam-pedanghttps://www.swarnanews.co.id/2019/09/01/aceh-kibarkan-bendera-alam-pedang/https://www.jubi.co.id/pewaris-kerajaan-aceh-kibarkan-bendera-alam-pedang
Pulau Ambon dan Seram akan Tenggelam ke Palung Laut,hoaks,"Telah beredar informasi di media sosial Facebook dan Broadcast Whatsapp yang menyebutkan Pulau Ambon dan Pulau Seram akan tenggelam ke dalam palung laut terdalam di dunia. Dalam pesan yang beredar luas itu dilengkapi dengan gambar pendukung yang disebut-sebut berasal dari citra satelit. Gambar tersebut menampilkan kondisi perairan laut sekitar Ambon yang memiliki kedalaman bertingkat.Menanggapi informasi tersebut, ahli tsunami Badan Nasional Penanggulangan Bencana (BNPB) Dr. Abdul Muhari menyatakan informasi itu adalah hoaks. Menurutnya, gambar batimetri yang viral itu diedit sedemikian rupa dan diberikan keterangan seakan-akan ilmiah. Padahal, itu bertujuan untuk menyebarkan ketakutan kepada masyarakat. Ia menambahkan, bahwa asumsi jika terjadi gempa dari palung Banda akan menyeret Pulau Ambon dan Pulau Seram adalah tidak benar. Belum ada dalam sejarah gempa dan tsunami di dunia ada gempa yang menghilangkan satu pulau sebesar Pulau Ambon, apalagi sebesar Pulau Seram.Link Counter:https://www.kompas.com/tren/read/2019/10/12/071747565/hoaks-pulau-ambon-dan-seram-akan-ambles-ke-palung-laut?page=allhttps://kumparan.com/@kumparansains/bnpb-soal-pulau-ambon-dan-seram-akan-tenggelam-ke-dasar-laut-itu-hoax-1s2Wu5wPevj"
Boneka Mistis Pencari Tumbal,hoaks,"Salah satu akun telah memposting informasi di media sosial terkait boneka mistis yang mencari tumbal. Dalam narasinya dijelaskan bahwa boneka itu berasal dari Thailand yang ada isinya (jin),ia juga mengatakan jika bertemu dengan boneka tersebut dan anda tertarik atau bahkan sampai menyentuhnya, maka bayang-bayang boneka itu akan mengikuti sampai ke rumah dan akan sering kehilangan uang secara misteri dan bahkan bisa dijadikan sebagai tumbal.Setelah ditelusuri lebih lanjut, faktanya hal tersebut tidak benar adanya. Boneka itu disebut Luk Thep yaitu boneka biasa yang dipercaya orang sebagai boneka keberuntungan layaknya jimat. Namun tidak ada ruh jahat atau jin didalamnya.Link Counter:https://www.hoaxes.id/2019/10/boneka-mistis-mencari-tumbal.htmlhttp://www.amandamustard.com/dolls"
Penyerangan Wiranto adalah Rekayasa,disinformasi,"Kabar penusukan Menkopolhukam, Wiranto masih hangat diperbincangkan publik. Beberapa orang menganggap bahwa penyerangan ini adalah rekayasa semata.Faktanya dilansir dari tempo.co, Kepala Biro Penerangan Masyarakat Mabes Polri Brigadir Jenderal, Dedi Prasetyo menegaskan bahwa penusukan Menkopolhukam Wiranto tidak mungkin rekayasa. Wiranto ditusuk dengan senjata kunai saat hendak kembali ke Jakarta setelah berkunjung ke Pondok Pesantren Mathla’ul Anwar oleh Syahril Alamsyah alias Abu Rara yang diduga seorang anggota kelompok Jama’ah Ansharut Daulah (JAD) Bekasi, pada 10 Oktober 2019 dan Wiranto dikabarkan terkena luka yang cukup serius di bagian perut sehingga harus dioperasi. Hingga saat ini Wiranto masih menjalani perawatan di Rumah Sakit Angkatan Darat (RSPAD) Jakarta. Kepala Bidang Humas Polda Banten Komisaris Besar, Edy Sumardi meminta agar masyarakat berhati-hati terhadap informasi yang beredar di media sosial. Ia juga menambahkan daripada menduga-duga adanya rekayasa di balik kejadian tersebut, lebih baik masyarakat empati terhadap Wiranto yang menjadi target penyerangan.Link Counter:https://nasional.kompas.com/read/2019/10/11/18272341/polri-bantah-penikaman-wiranto-rekayasahttps://cnnindonesia.com/nasional/20191011200650-12-438866/polisi-penyerangan-wiranto-tidak-mungkin-rekayasahttps://nasional.tempo.co/read/1258683/polri-bantah-penyerangan-wiranto-adalah-rekayasa/full&view=o"
Foto Cincin Awan di Atas Gunung Fuji,disinformasi,"Beredar foto Gunung Fuji yang diunggah akun Twitter yang menarasikan di atas gunung, tampak cincin awan bertumpuk yang membentuk formasi seperti piramida. ""Amazing cloud formation above Mt Fuji,”.Faktanya, cincin awan bertumpuk itu adalah hasil rekayasa digital. Bahkan, di situs gizmodo.com dengan jelas menyuguhkan dua foto cincin awan di atas Gunung Fuji yang diberi label fake dan real. Situs itu menyebutkan bahwa gambar dengan awan cincin bertumpuk di atas Gunung Fuji merupakan hasil Photoshop.Link Counter :https://www.jawapos.com/hoax-atau-bukan/11/10/2019/gunakan-photoshop-caping-gunung-jadi-keren/"
Gas Air Mata yang Dipakai Polri Bisa Membunuh Demonstran?,disinformasi,"Beredar foto selongsong peluru gas air mata yang disebut digunakan Polri untuk membubarkan demonstran dan bersifat membunuh.Faktanya menurut pengamat militer, Khairul Fahmi, memastikan bahwa foto selongsong peluru gas air mata yang diunggah merupakan buatan Pindad dan digunakan oleh Polri. Namun, level gas yang terkandung dalam selongsong peluru ini masih di bawah gas CN. Hal ini diperkuat dengan penjelasan dari mantan Direktur Utama Pindad, Adik Sudarsono, bahwa tidak ada senyawa yang berbahaya dalam gas air mata buatan Pindad. Selain itu narasi yang menyatakan  bahwa gas air mata yang dipakai Polri bisa membunuh demonstran sesat karena cara penyampaian atau kesimpulannya keliru serta mengarahkan ke tafsir yang salah.Link Counter :https://www.tribunnews.com/nasional/2016/09/29/mengenal-jenis-jenis-gas-air-mata-yang-dimiliki-pasukan-brimobhttps://news.detik.com/berita/d-2742824/jenis-peluru-gas-air-mata-berdasarkan-warna-selongsonghttps://nationalgeographic.grid.id/read/131734728/tak-gunakan-peluru-tajam-kenali-verney-carron-pelontar-gas-air-mata-yang-jadi-andalan-polisi?page=al"
PDIP Usulkan Hukuman Mati Bagi Penunggak BPJS,hoaks,"Telah beredar sebuah postingan yang berisi PDIP usulkan hukuman mati bagi penunggak iuran BPJS.Faktanya hal tersebut sangat tidak benar dan setelah ditelusuri tidak ada keterangan PDIP seperti di atas. Postingan tersebut adalah Hoaks karena tidak ada hubungannya hukuman mati dengan urusan iuran BPJS. Karena di Indonesia hukuman mati hanya diterapkan terhadap kejahatan-kejahatan berat seperti pembunuhan berencana, pelanggaran HAM berat, aksi terorisme dan seterusnya dibawah ini.Link Counter :https://www.kompasiana.com/apriyadianas/54f8b9b1a333118a178b4846/16-hal-yang-bisa-membuat-anda-dihukum-mati-di-indonesi"
Surat Edaran Jum'at Bergamis Hitam,hoaks,"Telah beredar di media sosial sebuah surat edaran yang mengatasnamakan Camat Ciputat, surat edaran tersebut berisi perihal tentang setiap jum’at pegawai di Kecamatan Ciputat diperintahkan pakai gamis hitam.Faktanya Andi Patabai, selaku Camat Ciputat menyatakan bahwa surat edaran tersebut tidak benar atau hoaks, karena sebelumnya Peraturan Walikota (Perwal) sudah ada yaitu pegawai memakai baju putih muslimah, jadi tidak mungkin kalau Andi mengeluarkan kebijakan baru.Link Counter:https://wartakota.tribunnews.com/2019/10/12/beredar-surat-perintah-wajib-pakai-gamis-hitam-di-kecamatan-ciputat-begini-kata-camatnyahttps://kabar6.com/setiap-jumat-pegawai-di-kecamatan-ciputat-diperintahkan-pakai-gamis-hitam/https://megapolitan.okezone.com/read/2019/10/12/338/2116073/camat-ciputat-tegaskan-surat-edaran-jumat-bergamis-hitam-hoak"
Tangkapan Layar Chat Whatsapp AKBP Dwi Asmoro,hoaks,"Sebuah akun Facebook diketahui telah mengunggah gambar yang menampilkan foto AKBP Dwi Asmoro, SIK, MH dan gambar tangkapan layar yang seolah merupakan tampilan percakapan Whatsapp. Adapun pesan percakapan tersebut mengajak aparat kepolisian untuk tidak boleh lengah dan jangan kalah dengan TNI. Gambar-gambar tersebut kemudian diunggah bersamaan dengan sebuah video yang memperlihatkan seorang pria babak belur. Pria tersebut diklaim sebagai buzzer Jokowi yang digaji 3,2 juta per bulan.Berdasarkan hasil penelusuran, ternyata klaim tentang adanya percakapan Whatsapp yang mengatasnamakan AKBP Dwi Asmoro ini sudah pernah dibantah Polri melalui akun terverifikasi milik Divisi Humas Polri pada 14 Juni 2019 yang lalu. Menurut Divisi Humas Polri, tangkapan layar dari aplikasi percakapan yang telah beredar mengatasnamakan AKBP Dwi Asmoro adalah tidak benar atau hoaks. Sementara itu  video yang diunggah bersamaan dengan foto-foto tersebut, diklaim sebagai rekaman amatir dari pegiat media sosial Ninoy Karundeng yang dikabarkan sempat diculik. Ninoy dengan wajah babak belur tengah diinterogasi oleh seorang pria yang hanya terdengar suaranya. Si pria juga menuding bahwa Ninoy adalah buzzer.Link Counter:https://www.facebook.com/DivHumasPolri/photos/a.658387904190069/2774156069279898/?type=3&theaterhttps://twitter.com/DivHumas_Polri/status/1139467186605453312?fbclid=IwAR3RU2NBkonKMDn1k39StOxAZKG3ukmsXYzkK6OqF6Flm5c7ZrrjwBCNQWohttps://nasional.tempo.co/read/1254481/diduga-sempat-diculik-ninoy-karundeng-sudah-dibebaska"
Telapak Tangan Pendemo Melepuh Akibat Gas Air Mata,hoaks,"Beredar foto gambar telapak tangan salah satu pendemo melepuh akibat memegang gelembung gas air mata sebelum dilemparkan ke arah polisi yang menembaknya.Faktanya foto telapak tangan tersebut bukan dari salah satu pendemo yang terkena tembakan gas air mata, tetapi foto tersebut pernah diupload oleh akun Twitter@PITBUL_DO_HAWAI dan@camillefrases pada 4 September 2019.Link Counter:https://www.twipu.com/camillefrases/tweet/1169271452492795907?fbclid=IwAR2OPHDU-HLEGplWAdL3MXlc9A-28oRq0g9K4-6EUd8i8_qd2mF-wk_-Xgghttps://twitter.com/PITBUL_DO_HAWAI/status/1169247171104976898?s=19&fbclid=IwAR3VjEl1MRphRIk_Wz4Lr64FLMy3PllQeKXG8JyQM2qo4S4KpoLbDm6Vb9ghttps://twitter.com/camillefrases/status/1169271452492795907?s=19&fbclid=IwAR0eFb6Jsds1BLsuptV5GxDDEHBQe6USSN9BQBdlNQGcSrq_nlgpwpIhSR"
"Kemenag: Korupsi Itu Perbedaan dalam Mencari Rezeki, Tidak Bertentangan dengan Syariat",disinformasi,"Telah beredar postingan di media sosial berupa foto Menteri Lukman Hakim dengan narasi Kemenag: Korupsi Itu Perbedaan Dalam Mencari Rezeki, Tidak Bertentangan Dengan Syariat.Setelah ditelusuri diketahui bahwa isi artikel itu tidak benar berasal dari pernyataan Menteri Lukman. Hasil pencarian justru mengarahkan pada artikel di Kompasiana.com dengan judul “Korupsi dalam Pandangan Islam” yang ditulis oleh Sonia Bunga Cantika. Dalam artikel Kompasiana tersebut, terdapat beberapa narasi yang sama dan ada pula bagian yang dipelintir. Menteri Lukman tidak pernah menyatakan pernyataan seperti dalam artikel yang beredar .Link Counter :https://cekfakta.com/focus/3135https://www.kompasiana.com/sonia49284/5c7badd312ae94246a670e68/korupsi-dalam-pandangan-islam#https://www.viva.co.id/berita/nasional/635770-menag-ramadhan-warung-makan-tak-perlu-dipaksa-tutu"
Dokter di Wamena Meninggal Dibakar Massa,disinformasi,"Telah beredar informasi di media sosial mengenai kabar meninggalnya seorang dokter bernama Dokter Soeko Marsetiyo yang diduga meninggal karena dibakar massa. Setelah ditelusuri, ditemukan fakta bahwa informasi tersebut adalah keliru. Hal tersebut diklarifikasi oleh Sekretaris Dinas Kesehatan Provinsi Papua, dr Silvanus Sumule yang mengatakan bahwa tidak benar almarhum meninggal karena dibakar massa. Hasil autopsi yang dilakukan terhadap almarhum menunjukan adanya trauma benda tajam dan benda tumpul di kepala.Link Counter :https://www.suara.com/news/2019/09/30/201016/dokter-soeko-tewas-dibakar-massa-saat-kerusuhan-wamena-hoakshttps://m.merdeka.com/peristiwa/dokter-soeko-gugur-di-tanah-pengabdian.html"
Polisi Kena Panah Hanya Akting,disinformasi,"Telah beredar postingan di media sosial berupa foto dan video yang menampilkan salah satu anggota polisi mengalami penusukan anak panah di bagian bahu kanan. Dalam postingan tersebut, pengunggah menyebutkan apa yang dialami polisi itu adalah rekayasa atau akting. Mengonfirmasi hal ini, Kapolrestabes Makassar Kombes Pol Wahyu Dwi Ariwibowo menjelaskan bahwa informasi yang beredar di media sosial mengenai anggotanya pura-pura adalah informasi yang tidak benar. Polisi yang terluka tersebut adalah Bripda Supratman yang mengamankan unjuk rasa di Jalan Urip Sumoharjo, Kota Makassar, Sulawesi Selatan. Bripda Supratman terkena anak panah saat unjuk rasa tanggal 27 September, jam 21.00 WIT di Jalan Urip Sumoharjo.Link Counter :https://www.kompas.com/tren/read/2019/10/01/132500865/viral-polisi-kena-panah-diduga-akting-ini-faktanya?page=al"
Peringatan Minuman Beracun Coca Cola,hoaks,"Telah beredar sebuah pesan berantai yang mengatakan bahwa minuman Coca-cola beracun dan dapat menyebabkan kematian. Dalam pesan itu diceritakan bahwa ada orang Nigeria meninggal akibat keracunan minuman Coca-cola yang diberikan oleh orang Afrika Selatan.Setelah ditelusuri lebih lanjut, faktanya tidak ada laporan yang kredibel yang mendukung klaim bahwa orang Nigeria telah meninggal setelah meminum Coca-cola yang diracuni oleh pekerja Afrika Selatan. Selain itu tidak ada laporan berita atau peringatan kesehatan terkait dengan dugaan insiden kontaminasi itu. Minuman Coca-cola masih aman untuk dikonsumsi, walaupun demikian disarankan agar tidak terlalu sering mengkonsumsinya, karena kurang baik bagi kesehatan.Link Counter :https://www.hoax-slayer.net/false-poisoned-coca-cola-drink-warning-circulating-via-social-media"
Sering Makan Mie Instan Dapat Menyebabkan Tumor Payudara,disinformasi,"Beredar sebuah postingan di media sosial yang memberikan informasi bahwa terlalu sering makan mie instan dapat menyebabkan tumor payudara. Postingan tersebut dengan narasi ""kena tumor payudara karena keseringan makan mie instan""Faktanya setelah ditelusuri dilansir darihealth.detik.com Dokter Ahli Onkologi dari RS Mitra Kelapa Gading, dr Walta Gautama,SpB(K),Onk, mengatakan tidak ada hubungannya rutin makan mie instan dan junk food dengan tumor payudara. dr Walta menjelaskan, tumor merupakan hal yang biasa dan tumbuh lebih cepat dari yang lain. Namun, hingga saat ini belum diketahui sebab atau akibat dan tidak ada hubungan yang bisa dijelaskan. dr Walta menambahkan, sampai saat ini belum ada yang mengetahui dengan pasti penyebab munculnya tumor. Tumor bisa tiba-tiba tumbuh dalam tubuh tanpa penyebab yang jelas.Link Counter:https://health.detik.com/berita-detikhealth/d-4727369/viral-kena-tumor-payudara-karena-mi-instan-ini-kata-ahli-kankerhttps://doktersehat.com/mie-instan-picu-tumor-payudara/"
Titiek Soeharto Jadi Delegasi Indonesia dalam Sidang Umum PBB 2019,disinformasi,"Beredar kabar yang menyebut Siti Hediati Hariyadi atau Titiek Soeharto menjadi salah satu delegasi Indonesia dalam Sidang Umum Perserikatan Bangsa-Bangsa (PBB) 2019. Faktanya foto Titiek Soeharto yang diunggah bukanlah foto Titiek sebagai delegasi dalam Sidang Umum PBB 2019. Foto itu adalah foto lama saat ia hadir dalam Sidang Parlemen Sedunia ke-135 di Jenewa, Swiss, pada Oktober 2016.Link Counter:https://merahputih.com/post/read/dinilai-layak-titiek-soeharto-diusulkan-jadi-ketua-mprhttps://www.facebook.com/pg/SitiHediatiSoeharto/photos/?ref=page_internalhttps://www.wartaekonomi.co.id/read118312/di-geneva-titiek-soeharto-serukan-pemberantasan-korupsi.html"
Polisi Mengeluarkan Senjata Api di Depan Anak-Anak,disinformasi,"Jagat maya kembali dihebohkan dengan sebuah video yang memperlihatkan seorang polisi mengeluarkan pistol di hadapan sejumlah pelajar saat cekcok di KRL. Aksi tersebut menjadi kontroversi bahkan seorang pengguna Facebook dalam unggahannya menilai aparat polisi kini sudah membabi buta terhadap rakyat.Setelah ditelusuri Kapolresta Depok, AKBP Azis Andriansyah berkilah senjata yang dikeluarkan anggota polisi tersebut adalah senjata api. Menurutnya, benda yang dikeluarkan polisi itu adalah senjata kejut atau teaser. Diketahui bahwa kejadian cekcok antara polisi dan sejumlah pelajar tersebut terjadi di KRL di Stasiun Depok Baru, Depok. Azis mengatakan polisi ke Stasiun Depok Baru untuk mencegah pelajar yang hendak ke Jakarta dan ikut aksi demo di DPR, namun polisi dikeroyok massa. Menurutnya, massa juga hendak merebut senjata milik anggota polisi.Link Counter:https://news.detik.com/berita/d-4727957/viral-polisi-keluarkan-pistol-ke-pelajar-cekcok-di-krl-begini-ceritanya"
Kisah Miris Nenek Kelaparan yang Babak Belur Usai Mencuri 2 Jagung,hoaks,"Baru-baru ini beredar artikel yang berjudul Mencuri Jagung Karena Kelaparan, Seorang Nenek Dipukuli Hingga Babak Belur.Faktanya kisah nenek yang babak belur akibat dipukuli usai mencuri dua jagung tidak didukung dengan bukti yang kuat. Sedangkan foto yang diklaim sebagai wajah sang nenek ternyata diambil dari kejadian berbeda, yakni perampokan yang menimpa warga Malaysia, Zainun Baharon.Link Counter:https://www.utusan.com.my/berita/jenayah/suspek-cederakan-nenek-berjaya-ditahan-polis-1.79443https://www.liputan6.com/cek-fakta/read/4075011/cek-fakta-kisah-miris-nenek-kelaparan-yang-babak-belur-usai-mencuri-2-jagung-faktanya"
